Transaction ID,Transaction Date,Transaction Time,Transaction Quantity,Store ID,Store Location,Product ID,Unit Price,Product Category,Product Type,Product Detail,Year,Month,Day,Transaction Hour
3410,2023-01-07,08:49:16,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Saturday,8
3411,2023-01-07,08:50:43,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,8
3412,2023-01-07,08:52:26,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Saturday,8
3413,2023-01-07,08:53:13,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Saturday,8
3414,2023-01-07,08:54:23,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Saturday,8
3415,2023-01-07,08:54:23,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Saturday,8
3416,2023-01-07,08:54:48,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Saturday,8
3417,2023-01-07,08:54:48,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Saturday,8
3418,2023-01-07,08:56:03,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Saturday,8
3419,2023-01-07,08:56:03,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Saturday,8
3420,2023-01-07,08:56:45,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Saturday,8
3421,2023-01-07,08:57:19,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Saturday,8
3422,2023-01-07,08:57:22,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Saturday,8
3423,2023-01-07,08:58:13,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Saturday,8
3424,2023-01-07,08:58:42,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Saturday,8
3425,2023-01-07,08:58:42,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Saturday,8
3426,2023-01-07,08:59:09,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Saturday,8
3427,2023-01-07,08:59:09,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,2023,January,Saturday,8
3428,2023-01-07,09:00:23,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Saturday,9
3429,2023-01-07,09:02:02,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Saturday,9
3430,2023-01-07,09:03:52,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,9
3431,2023-01-07,09:04:06,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,9
3432,2023-01-07,09:04:12,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Saturday,9
3433,2023-01-07,09:04:31,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Saturday,9
3434,2023-01-07,09:04:39,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Saturday,9
3435,2023-01-07,09:04:51,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023,January,Saturday,9
3436,2023-01-07,09:05:19,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Saturday,9
3437,2023-01-07,09:05:19,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,2023,January,Saturday,9
3438,2023-01-07,09:05:19,1,5,Lower Manhattan,9,28.0,Coffee beans,Organic Beans,Organic Decaf Blend,2023,January,Saturday,9
3439,2023-01-07,09:06:16,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Saturday,9
3440,2023-01-07,09:06:26,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Saturday,9
3441,2023-01-07,09:06:36,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Saturday,9
3442,2023-01-07,09:07:23,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,9
3443,2023-01-07,09:07:23,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Saturday,9
3444,2023-01-07,09:08:57,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Saturday,9
3445,2023-01-07,09:09:10,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Saturday,9
3446,2023-01-07,09:10:06,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Saturday,9
3447,2023-01-07,09:10:06,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,2023,January,Saturday,9
3448,2023-01-07,09:13:58,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Saturday,9
3449,2023-01-07,09:14:46,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Saturday,9
3450,2023-01-07,09:14:46,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Saturday,9
3451,2023-01-07,09:18:36,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Saturday,9
3452,2023-01-07,09:19:48,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Saturday,9
3453,2023-01-07,09:19:48,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Saturday,9
3454,2023-01-07,09:22:17,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2023,January,Saturday,9
3455,2023-01-07,09:22:43,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Saturday,9
3456,2023-01-07,09:22:44,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Saturday,9
3457,2023-01-07,09:23:04,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Saturday,9
3458,2023-01-07,09:23:23,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Saturday,9
3459,2023-01-07,09:23:49,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Saturday,9
3460,2023-01-07,09:24:33,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Saturday,9
3461,2023-01-07,09:29:10,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Saturday,9
3462,2023-01-07,09:29:32,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Saturday,9
3463,2023-01-07,09:29:36,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Saturday,9
3464,2023-01-07,09:29:53,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Saturday,9
3465,2023-01-07,09:30:59,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Saturday,9
3466,2023-01-07,09:30:59,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Saturday,9
3467,2023-01-07,09:31:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,9
3468,2023-01-07,09:31:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,9
3469,2023-01-07,09:31:57,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Saturday,9
3470,2023-01-07,09:31:57,1,5,Lower Manhattan,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,2023,January,Saturday,9
3471,2023-01-07,09:33:15,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Saturday,9
3472,2023-01-07,09:37:41,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Saturday,9
3473,2023-01-07,09:37:41,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,2023,January,Saturday,9
3474,2023-01-07,09:40:36,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Saturday,9
3475,2023-01-07,09:40:55,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Saturday,9
3476,2023-01-07,09:42:52,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Saturday,9
3477,2023-01-07,09:42:52,1,5,Lower Manhattan,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,2023,January,Saturday,9
3478,2023-01-07,09:42:52,1,5,Lower Manhattan,9,12.0,Coffee beans,Organic Beans,Organic Decaf Blend,2023,January,Saturday,9
3479,2023-01-07,09:44:57,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Saturday,9
3480,2023-01-07,09:44:57,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,9
3481,2023-01-07,09:44:57,1,8,Hell's Kitchen,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic,2023,January,Saturday,9
3482,2023-01-07,09:46:24,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Saturday,9
3483,2023-01-07,09:47:30,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Saturday,9
3484,2023-01-07,09:48:19,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Saturday,9
3485,2023-01-07,09:49:02,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Saturday,9
3486,2023-01-07,09:53:35,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Saturday,9
3487,2023-01-07,09:55:05,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Saturday,9
3488,2023-01-07,09:55:20,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Saturday,9
3489,2023-01-07,09:57:15,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Saturday,9
3490,2023-01-07,09:57:28,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Saturday,9
3491,2023-01-07,09:59:35,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Saturday,9
3492,2023-01-07,10:00:37,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Saturday,10
3493,2023-01-07,10:00:41,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Saturday,10
3494,2023-01-07,10:00:41,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,10
3495,2023-01-07,10:01:05,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Saturday,10
3496,2023-01-07,10:01:15,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,10
3497,2023-01-07,10:01:43,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,10
3498,2023-01-07,10:01:43,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Saturday,10
3499,2023-01-07,10:03:00,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Saturday,10
3500,2023-01-07,10:03:00,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,2023,January,Saturday,10
3501,2023-01-07,10:03:16,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Saturday,10
3502,2023-01-07,10:03:16,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,10
3503,2023-01-07,10:04:24,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Saturday,10
3504,2023-01-07,10:05:43,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Saturday,10
3505,2023-01-07,10:06:54,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Saturday,10
3506,2023-01-07,10:06:54,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,2023,January,Saturday,10
3507,2023-01-07,10:08:21,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Saturday,10
3508,2023-01-07,10:09:33,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Saturday,10
3509,2023-01-07,10:10:10,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Saturday,10
3510,2023-01-07,10:10:10,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Saturday,10
3511,2023-01-07,10:10:10,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,2023,January,Saturday,10
3512,2023-01-07,10:10:12,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Saturday,10
3513,2023-01-07,10:11:01,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Saturday,10
3514,2023-01-07,10:11:28,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Saturday,10
3515,2023-01-07,10:11:45,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Saturday,10
3516,2023-01-07,10:11:48,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Saturday,10
3517,2023-01-07,10:12:14,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Saturday,10
3518,2023-01-07,10:12:14,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,2023,January,Saturday,10
3519,2023-01-07,10:13:09,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Saturday,10
3520,2023-01-07,10:14:15,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Saturday,10
3521,2023-01-07,10:14:20,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Saturday,10
3522,2023-01-07,10:14:20,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Saturday,10
3523,2023-01-07,10:14:20,1,5,Lower Manhattan,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,2023,January,Saturday,10
3524,2023-01-07,10:15:38,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Saturday,10
3525,2023-01-07,10:16:40,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Saturday,10
3526,2023-01-07,10:19:44,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Saturday,10
3527,2023-01-07,10:21:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Saturday,10
3528,2023-01-07,10:21:47,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Saturday,10
3529,2023-01-07,10:22:06,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Saturday,10
3530,2023-01-07,10:23:15,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Saturday,10
3531,2023-01-07,10:23:15,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Saturday,10
3532,2023-01-07,10:25:49,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Saturday,10
3533,2023-01-07,10:25:49,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Saturday,10
3534,2023-01-07,10:26:52,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Saturday,10
3535,2023-01-07,10:28:18,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Saturday,10
3536,2023-01-07,10:28:43,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Saturday,10
3537,2023-01-07,10:29:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,10
3538,2023-01-07,10:29:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,10
3539,2023-01-07,10:29:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Saturday,10
3540,2023-01-07,10:29:17,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Saturday,10
3541,2023-01-07,10:29:47,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Saturday,10
3542,2023-01-07,10:30:16,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Saturday,10
3543,2023-01-07,10:30:17,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Saturday,10
3544,2023-01-07,10:30:56,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Saturday,10
3545,2023-01-07,10:30:57,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Saturday,10
3546,2023-01-07,10:30:59,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Saturday,10
3547,2023-01-07,10:31:28,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,10
3548,2023-01-07,10:32:10,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2023,January,Saturday,10
3549,2023-01-07,10:32:10,1,5,Lower Manhattan,10,10.0,Coffee beans,Green beans,Guatemalan Sustainably Grown,2023,January,Saturday,10
3550,2023-01-07,10:32:22,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Saturday,10
3551,2023-01-07,10:32:22,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Saturday,10
3552,2023-01-07,10:32:37,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Saturday,10
3553,2023-01-07,10:34:04,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Saturday,10
3554,2023-01-07,10:34:38,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Saturday,10
3555,2023-01-07,10:35:30,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Saturday,10
3556,2023-01-07,10:35:38,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Saturday,10
3557,2023-01-07,10:35:38,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Saturday,10
3558,2023-01-07,10:36:25,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Saturday,10
3559,2023-01-07,10:36:38,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Saturday,10
3560,2023-01-07,10:36:41,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Saturday,10
3561,2023-01-07,10:36:48,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Saturday,10
3562,2023-01-07,10:36:48,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Saturday,10
3563,2023-01-07,10:37:13,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023,January,Saturday,10
3564,2023-01-07,10:37:13,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Saturday,10
3565,2023-01-07,10:37:20,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Saturday,10
3566,2023-01-07,10:38:40,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023,January,Saturday,10
3567,2023-01-07,10:38:40,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Saturday,10
3568,2023-01-07,10:39:45,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Saturday,10
3569,2023-01-07,10:41:25,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Saturday,10
3570,2023-01-07,10:42:24,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Saturday,10
3571,2023-01-07,10:42:28,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Saturday,10
3572,2023-01-07,10:43:14,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023,January,Saturday,10
3573,2023-01-07,10:44:03,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Saturday,10
3574,2023-01-07,10:44:03,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,2023,January,Saturday,10
3575,2023-01-07,10:45:01,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023,January,Saturday,10
3576,2023-01-07,10:45:01,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Saturday,10
3577,2023-01-07,10:46:21,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Saturday,10
3578,2023-01-07,10:46:35,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Saturday,10
3579,2023-01-07,10:47:22,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Saturday,10
3580,2023-01-07,10:47:22,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Saturday,10
3581,2023-01-07,10:48:34,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Saturday,10
3582,2023-01-07,10:48:54,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Saturday,10
3583,2023-01-07,10:49:08,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023,January,Saturday,10
3584,2023-01-07,10:49:08,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,2023,January,Saturday,10
3585,2023-01-07,10:49:27,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Saturday,10
3586,2023-01-07,10:49:37,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Saturday,10
3587,2023-01-07,10:49:37,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Saturday,10
3588,2023-01-07,10:51:19,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Saturday,10
3589,2023-01-07,10:52:50,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Saturday,10
3590,2023-01-07,10:52:50,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,2023,January,Saturday,10
3591,2023-01-07,10:52:50,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Saturday,10
3592,2023-01-07,10:53:35,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Saturday,10
3593,2023-01-07,10:53:56,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Saturday,10
3594,2023-01-07,10:54:49,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Saturday,10
3595,2023-01-07,10:55:16,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Saturday,10
3596,2023-01-07,10:55:25,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Saturday,10
3597,2023-01-07,10:55:25,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Saturday,10
3598,2023-01-07,10:55:25,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,2023,January,Saturday,10
3599,2023-01-07,10:56:05,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Saturday,10
